dateActivity,productId,cost,userId
2018-12-09,specialpack1_3,0.798,trw7kp2bxwbo2v7
2018-12-11,specialpack3_0,1.198,ir8dm4pejuvm4qt
2018-12-13,coinpack001,0.398,2zwgy07fucjliz9
2018-12-07,poolcash001,0.398,fc3g3inkk0syvu5
2018-12-11,specialpack1_3,0.798,du6iho6cmqtepni
2018-12-11,goldenspin,0.198,kobusltw7yxqyl1
2018-12-07,coinpack001,0.398,7vt406x9d10eam3
2018-12-13,goldenspin,0.198,erwuoe2snk7ogru
2018-12-09,coinpack001,0.398,2w1rxoekf3jyuu6
2018-12-07,specialpack1_2,0.598,lrixp5qxde90srh
2018-12-09,specialpack1_0,0.398,rpk7apocsnoqn85
2018-12-11,coinpack001,0.398,ng00yuke50i59cp
2018-12-10,specialpack1_3,0.798,9j0yrmpw3haysuh
2018-12-13,specialpack1_0,0.398,y0rov9l1pogrhbn
2018-12-11,goldenspin,0.198,nnmxd5nka7d383b
2018-12-13,goldenspin,0.198,fw76vqcpx40fjs8
2018-12-07,coinpack001,0.398,baxyanm02ol39tr
2018-12-13,specialpack9_0,1.998,kw11az80g56w0fl
2018-12-13,goldenspin,0.198,qochvdi86d3la1k
2018-12-11,specialpack5_0,1.598,vg4fv9sleuo0d4n
2018-12-13,specialpack3_0,1.198,hr4xfv325mrnuai
2018-12-10,specialpack1_3,0.798,mrqmxpby3dc70wr
2018-12-07,specialpack1_0,0.398,5lvt6yg7eakbljx
2018-12-10,goldenspin,0.198,q7h0ojw341lw06d
2018-12-10,goldenspin,0.198,kukdkelszu5ki3l
2018-12-10,goldenspin,0.198,qvjcng0ombq8c3n
2018-12-12,goldenspin,0.198,pa8talaa8gwityj
2018-12-10,goldenspin,0.198,0yp3fnguc65unui
2018-12-09,specialpack1_0,0.398,6m2aj4med7akklv
2018-12-10,goldenspin,0.198,14nscnr7lqum3h6
2018-12-13,specialpack1_3,0.798,6nqprv4vgvm57f9
2018-12-09,specialpack1_3,0.798,s90pcjzjxjhl59l
2018-12-13,specialpack1_3,0.798,8oofe9t3juipui3
2018-12-11,specialpack1_3,0.798,hygu496iycwgnn7
2018-12-09,specialpack1_0,0.398,jxqn764u0smir50
2018-12-10,specialpack2_0,0.998,xldzl23rjedattj
2018-12-10,goldenspin,0.198,yf0nxo6xpvtrclj
2018-12-10,specialpack1_2,0.598,t36nvckd4vuzu66
2018-12-13,coinpack003,1.998,opyzgoq7g7b2qyh
2018-12-13,goldenspin,0.198,5bk1hp26gj9g3d6
2018-12-09,specialpack1_2,0.598,cklywipn7kiehdp
2018-12-08,specialpack1_2,0.598,k3ln5yrul8siwx2
2018-12-08,specialpack9_0,1.998,wpbw1j1f47sz0z6
2018-12-10,coinpack004,3.998,uxxu3v1eivfs23z
2018-12-11,goldenspin,NA,7rwo3xbr4txybd7
2018-12-08,coinpack002,0.998,js4v1ezczt21n00
2018-12-13,specialpack2_0,0.998,cqag7wtwlopn6xu
2018-12-12,specialpack1_2,0.598,ktyyvcioc0ptj8b
2018-12-09,goldenspin,0.198,eofsgpae4tnm75m
2018-12-12,goldenspin,0.198,hiki0w26prre0mq
2018-12-08,specialpack12_0,2.998,vmmmxyi9vfzet30
2018-12-08,goldenspin,0.198,5lyakck4iaotd9v
2018-12-12,goldenspin,0.198,vs7p6pg73z5uekk
2018-12-09,specialpack9_0,1.998,gf2gqhbiqxvrzrm
2018-12-10,specialpack10_0,2.598,tx8etyjh72vkhmk
2018-12-08,specialpack1_0,0.398,5xsvjw3mkk5x5je
2018-12-13,coinpack003,1.998,aartvms8joynxvi
2018-12-10,goldenspin,0.198,mgqwfern48h45dc
2018-12-08,goldenspin,0.198,8l13mfijgyjcntx
2018-12-12,coinpack001,0.398,ta7dfyok0787pa5
2018-12-11,coinpack001,0.398,kmjffd0p4mzbph7
2018-12-09,goldenspin,0.198,ohdniyez3g8me8g
2018-12-11,specialpack1_0,0.398,rtbpt28i2z16ueq
2018-12-10,specialpack2_0,0.998,gnexrj8sz00fby3
2018-12-13,coinpack001,0.398,dg8g6e8mmma6iq8
2018-12-09,specialpack1_2,0.598,cc0ih3unoypstrw
2018-12-11,coinpack001,0.398,trgy94uvox6p5ik
2018-12-10,coinpack001,0.398,g11u6t0986jclzj
2018-12-08,poolcash002,0.998,lhh39xv1g2t1cqf
2018-12-10,coinpack001,0.398,g2xba5kjnlqcvtk
2018-12-11,coinpack003,1.998,hym4vz8h5fdmmvo
2018-12-10,goldenspin,0.198,cyorysmqbdex4h2
2018-12-10,coinpack001,0.398,tqb94kuhd9runxx
2018-12-09,goldenspin,0.198,wu4la3tyz6b0ski
2018-12-12,goldenspin,0.198,j9mjl4nik1guq61
2018-12-13,poolcash001,0.398,k5022ktkm8ojbds
2018-12-12,monthlypremiummembership01,3.998,sxy5ah5162scqbb
2018-12-08,goldenspin,0.198,jw5l86ylykmk315
2018-12-12,specialpack1_3,0.798,397bcri4gaehbrx
2018-12-11,goldenspin,0.198,hwlqy5awuq2v2bd
2018-12-11,specialpack1_0,0.398,2hnmgualec3cjkp
2018-12-13,specialpack1_3,0.798,fn0w80vk9l639jb
2018-12-07,coinpack001,0.398,0xvm7zbnq2rpydx
2018-12-11,goldenspin,0.198,zz681qkmazf9zdz
2018-12-07,specialpack1_3,0.798,12wt45qesegrk02
2018-12-07,specialpack9_0,1.998,gn0dqacn4a848qd
2018-12-11,goldenspin,0.198,9hs9txsvfr3y2vb
2018-12-11,goldenspin,0.198,as41qvmpfg7gbii
2018-12-11,goldenspin,0.198,s2qvm87kh7qtxd1
2018-12-13,coinpack001,0.398,ycvxprfbg1i350y
2018-12-11,specialpack1_3,0.798,7ocyqsw8ficdbst
2018-12-08,goldenspin,0.198,rujo1madlivfgpm
2018-12-10,specialpack1_0,0.398,14iq46rt1w59sxe
2018-12-12,poolcash003,1.998,tesxgulydsuk1vk
2018-12-09,specialpack,0.198,1b5vqbfhtxxizgn
2018-12-07,specialpack9_0,1.998,fymeyzstgal8yzd
2018-12-13,coinpack001,0.398,l58xekc0ixucxvf
2018-12-10,specialpack1_3,0.798,f43xzhpxbf7zami
2018-12-08,specialpack1_2,0.598,469hh7kv4om3xjp
2018-12-08,goldenspin,0.198,m4m2iomfy13dm6m
2018-12-12,coinpack001,0.398,1p8thivbxao8n2p
2018-12-08,poolcash003,1.998,se5jyx0cvzvadfu
2018-12-08,coinpack002,0.998,rz69sfosct7pbr4
2018-12-13,specialpack1_0,0.398,3u359bd5mviu4iw
2018-12-07,specialpack1_3,0.798,q4i5sgqsuruk0c0
2018-12-12,specialpack2_0,0.998,ltrj72ytn2keszu
2018-12-09,poolcash001,0.398,73x9a18jculabt5
2018-12-07,specialpack4_0,1.398,h57bx3xbj7vb0sc
2018-12-10,coinpack001,0.398,txe8d40n08fcvk5
2018-12-12,coinpack003,1.998,retyrcq6thrk322
2018-12-12,specialpack1_0,0.398,rxh1mg8dgw7o015
2018-12-08,coinpack001,0.398,yep1fsczfdbkn13
2018-12-08,coinpack001,0.398,y46rvyuswvfazy9
2018-12-13,poolcash001,0.398,u280dvkx28xt3gx
2018-12-13,coinpack001,0.398,b1kmpx4utjh17z3
2018-12-10,specialpack1_0,0.398,8ssrcfznyj9jp9v
2018-12-07,specialpack9_0,1.998,e50e5626f9d1ha2
2018-12-08,specialpack9_0,1.998,k0nityo549w0b3e
2018-12-09,coinpack003,1.998,obig8excl41fyni
2018-12-13,specialpack1_2,0.598,dc6d04xaybf5s02
2018-12-09,coinpack001,0.398,tvgfbyi1dwtsxbb
2018-12-10,specialpack2_0,0.998,ezjgjd35rvo4akn
2018-12-13,specialpack,0.198,nyxulkfj0z8g4lz
2018-12-08,specialpack,0.198,d2roc0b6dvdl5j6
2018-12-10,goldenspin,0.198,fawitbteeejdts2
2018-12-10,coinpack001,0.398,dso1zqtkho10pnm
2018-12-13,specialpack1_0,0.398,541s38k1swzg9j8
2018-12-07,specialpack4_0,1.398,ha4gmxyixdsbzks
2018-12-11,goldenspin,0.198,837jlr8k8par8rd
2018-12-08,specialpack1_2,0.598,9bhl49lspe27gec
2018-12-08,specialpack1_2,0.598,flqu806sq2cgrpv
2018-12-09,poolcash001,0.398,csbszcs4b87xxe1
2018-12-07,specialpack1_0,0.398,k6l1mtm5589o6ng
2018-12-11,goldenspin,0.198,73g2sw4yizseuul
2018-12-11,coinpack001,0.398,zg9b4w7616zsnj4
2018-12-08,specialpack2_0,0.998,vjug7gwbsfjddsk
2018-12-09,specialpack1_2,0.598,vz57flv80s4g505
2018-12-12,specialpack1_0,0.398,0a8kc9cow2w2hfz
2018-12-11,specialpack5_0,1.598,8qpg0gkc8h1rnro
2018-12-10,specialpack1_0,0.398,ciovzd3n83515i1
2018-12-11,goldenspin,0.198,9artk1cajlrnexx
2018-12-07,goldenspin,0.198,jte6nbsrmqnofuq
2018-12-10,specialpack,0.198,lself96zlhsef44
2018-12-12,specialpack1_0,0.398,2zd610wnvrhmid5
2018-12-12,specialpack1_3,0.798,dp2349eujv4ve07
2018-12-10,goldenspin,0.198,jgplxkm6egcvhmy
2018-12-13,coinpack001,0.398,bhobbtmo90z6u1j
2018-12-09,specialpack4_0,1.398,f0jznaod37cnk74
2018-12-12,specialpack1_0,0.398,tljwhklixqib1sy
2018-12-13,specialpack1_0,0.398,p5ud725zddud4af
2018-12-12,goldenspin,0.198,ok1gs44hjxu7nz8
2018-12-11,specialpack,0.198,frab02ekkgh7tfc
2018-12-11,specialpack9_0,1.998,8xvjcdesr4dsn7m
2018-12-10,goldenspin,0.198,tq7ii6uv6rwr32i
2018-12-10,specialpack4_0,1.398,zzij8yd7znw9r3v
2018-12-07,coinpack001,0.398,unin3b80f8mywky
2018-12-10,specialpack5_0,1.598,31ka1qj5b2ggg32
2018-12-13,goldenspin,0.198,h48oz1evy3rgopo
2018-12-09,coinpack002,0.998,fbg8qjeb2f2v19h
2018-12-13,goldenspin,0.198,hilnwf55veqy498
2018-12-11,goldenspin,0.198,6bu3rtiaq1vy3dl
2018-12-11,specialpack1_0,0.398,6f2v35rpb8nv695
2018-12-12,coinpack002,0.998,v7gna2c6jkv8vf2
2018-12-10,coinpack001,0.398,kp1bft2vz0t56o0
2018-12-13,specialpack9_0,1.998,w7y4buvw7hn7byh
2018-12-10,specialpack1_0,0.398,ycbwa1g2w1ut4wy
2018-12-09,specialpack4_0,1.398,n7fu5vdv1tw2zw0
2018-12-11,poolcash001,0.398,2bw45mg95po2ra9
2018-12-12,coinpack002,0.998,om6bvbvrxd1hmvc
2018-12-08,specialpack4_0,1.398,c2696sid4p6rxvc
2018-12-09,specialpack1_2,0.598,u08agoine5tz2a0
2018-12-07,poolcash001,0.398,j0reu1hin96jqye
2018-12-10,goldenspin,0.198,ckmelc7xhoge6r5
2018-12-10,specialpack,0.198,i3hrhy74j0o9mqq
2018-12-07,coinpack001,0.398,a4bbc3g9x11fkye
2018-12-11,goldenspin,0.198,l86rqxceb43o59y
2018-12-13,coinpack001,0.398,yqyjexw64rzdtok
2018-12-09,goldenspin,0.198,rao8r8o4socyw3f
2018-12-13,goldenspin,0.198,pi9nphfnc28gi3c
2018-12-07,coinpack001,0.398,vbxfzw2wec7y4bm
2018-12-07,coinpack004,3.998,73ea8pcwas6azan
2018-12-11,specialpack1_0,0.398,cixdv5ksmbmlmbd
2018-12-08,specialpack4_0,1.398,h57lc7altnrynjt
2018-12-13,specialpack1_3,0.798,4tpakfa5ongzroi
2018-12-08,goldenspin,0.198,mrdym2uvyg2sww9
2018-12-07,specialpack1_0,0.398,w7nb5aowh88gxc1
2018-12-10,specialpack1_2,0.598,tc6wjjq0b2ynqz2
2018-12-09,coinpack002,0.998,ugmtuuivy26szoa
2018-12-13,goldenspin,0.198,wmsxi9j0ofjirmw
2018-12-13,specialpack,0.198,fwpoamn7eujn3bg
2018-12-13,specialpack1_2,0.598,ubxaupd1ujmb7sh
2018-12-13,coinpack001,0.398,k8ytd5tc00v0923
2018-12-12,coinpack001,0.398,s0mayhxlh6lu6v9
2018-12-11,specialpack1_0,0.398,zi1gdg9ps81k6uy
2018-12-07,specialpack1_2,0.598,enqczovbyzcsyzd
2018-12-09,specialpack1_0,0.398,a8wtknk9yb6hy8z
2018-12-13,poolcash006,19.998,4008qhfrmqcifkb
2018-12-12,specialpack4_0,1.398,2g4cr3fequr3gtr
2018-12-13,coinpack001,0.398,h302zejekfwzgov
2018-12-13,specialpack1_3,0.798,hv0g04gz0dzeoa1
2018-12-11,specialpack9_0,1.998,2ic7mnvqp5llo6r
2018-12-13,coinpack001,0.398,ok29f8yh1037den
2018-12-11,coinpack002,0.998,di9hcufe7w4y2dn
2018-12-07,specialpack1_2,0.598,a0sx1tq8fpbukzz
2018-12-07,specialpack9_0,1.998,xmv8x0htb7sqtsa
2018-12-12,coinpack001,0.398,6xfo5akbmgp87fv
2018-12-11,coinpack001,0.398,g7jki5gmhqy8kkw
2018-12-09,poolcash002,0.998,j4cn90im3g24bdq
2018-12-09,specialpack4_0,1.398,rtuisjx72onln77
2018-12-10,specialpack9_0,1.998,q6gf0hgqbnxnz5y
2018-12-13,goldenspin,0.198,y51axcxj4gi3web
2018-12-11,scratcherspack1,0.398,hok0dfp40tys53f
2018-12-13,goldenspin,0.198,ev86zvehr12088o
2018-12-13,specialpack1_0,0.398,celiff6qgteh9kd
2018-12-07,specialpack,0.198,p9kqqa9q1nmhsy0
2018-12-10,goldenspin,0.198,1h533uuzss29xa0
2018-12-12,goldenspin,0.198,pdirkebewj7bvtv
2018-12-08,specialpack1_3,0.798,equuonn1847dnsr
2018-12-08,specialpack1_2,0.598,6jfxbl9j3fj2c4v
2018-12-10,coinpack001,0.398,ssgku8phu9xoxn7
2018-12-11,goldenspin,0.198,jxt7qj2zu2qaw6x
2018-12-08,coinpack001,0.398,xzhm0tvz54jo3gh
2018-12-07,specialpack4_0,1.398,w3h886o21vjtfj3
2018-12-13,goldenspin,0.198,zyfj4uv179wlpa3
2018-12-12,specialpack1_3,0.798,5mi7ffx54e0pz2p
2018-12-10,goldenspin,0.198,3nbx4ikoua5ls0i
2018-12-09,specialpack1_0,0.398,t1wbjnb1l6s7ld4
2018-12-11,coinpack001,0.398,ab0he7nideyvg16
2018-12-07,specialpack1_2,0.598,tvsvk0avpl785sr
2018-12-12,goldenspin,0.198,09re1e9wgapsk3x
2018-12-07,specialpack2_0,0.998,yselluzx1cc1ie2
2018-12-07,specialpack1_2,0.598,uxptg67uw6h06bj
2018-12-13,poolcash001,0.398,m28g32liy68ettt
2018-12-11,specialpack1_0,0.398,cfspnu66do3mmp0
2018-12-07,specialpack1_3,0.798,kbic1h6xtmoudtv
2018-12-11,goldenspin,0.198,8wbi84dwe1r6atb
2018-12-10,specialpack1_0,0.398,qlr65l8y75801tr
2018-12-07,specialpack1_3,0.798,t07t9lex9kvsftv
2018-12-12,goldenspin,0.198,p08e6iuw53vxflb
2018-12-07,goldenspin,0.198,k6dw5wjf5ky34kd
2018-12-11,specialpack4_0,1.398,69fqpa78f8dd4cu
2018-12-10,specialpack9_0,1.998,aemlwto0z2yo24r
2018-12-07,specialpack1_3,0.798,k48lpgbfyaw8jml
2018-12-10,specialpack9_0,1.998,k85xjin1zgcypbb
2018-12-08,specialpack1_0,0.398,j588s2sj3itf69c
2018-12-13,specialpack,0.198,mkk9p98k961xva0
2018-12-13,specialpack2_0,0.998,seah6zll0epmvja
2018-12-10,goldenspin,0.198,k3jv8nmh1fp1gw7
2018-12-09,coinpack001,0.398,ow6xnswhztlpgrh
2018-12-07,goldenspin,0.198,9c3phhl4kgyk83m
2018-12-12,goldenspin,0.198,m5nwzzg26x5svg8
2018-12-13,specialpack2_0,0.998,7p2pqpn5d1lxtdz
2018-12-11,specialpack1_3,0.798,kgqhqrr3qgjttdr
2018-12-10,specialpack2_0,0.998,53wab65f51ofmom
2018-12-12,specialpack1_3,0.798,cn65r6dpgljhpaw
2018-12-13,specialpack1_0,0.398,6nqprv4vgvm57f9
2018-12-09,goldenspin,0.198,iwqndidkn0wvnrl
2018-12-09,specialpack2_0,0.998,o6xs2hnjahxzgbw
2018-12-11,coinpack002,0.998,uw8qfr1igdx9xn7
2018-12-12,specialpack1_0,0.398,c26ba9kqa5whx22
2018-12-10,coinpack001,0.398,8hpkb6bfx0351of
2018-12-12,specialpack1_3,0.798,qh50yjed7qtvddd
2018-12-13,specialpack4_0,1.398,bh6vm472deksptd
2018-12-07,coinpack001,0.398,eu9api467p7mfiy
2018-12-07,specialpack19_0,3.998,h6lr4ijjh5mlji0
2018-12-09,specialpack9_0,1.998,djraj81txwv41m6
2018-12-07,goldenspin,0.198,2p226vfj9xfscpo
2018-12-12,specialpack,0.198,7f6kyayz2ztril1
2018-12-10,specialpack2_0,0.998,l2gmvr57uw5urww
2018-12-13,specialpack1_3,0.798,aq1scw813g75zgz
2018-12-08,poolcash001,0.398,jb35cv2v2gudu3l
2018-12-08,specialpack2_0,0.998,r61fhmgw9f6zb0s
2018-12-09,coinpack002,0.998,0u8cx0bsb76ymak
2018-12-07,coinpack001,0.398,7f2wzwhyhp18g3s
2018-12-13,goldenspin,0.198,zz681qkmazf9zdz
2018-12-13,coinpack001,0.398,dqwf5hrk3e7f181
2018-12-07,goldenspin,0.198,ulhpsmydbxxbxv2
2018-12-08,coinpack001,0.398,pxb30tfga5wc25i
2018-12-08,goldenspin,0.198,r2sya7ejoil9gg9
2018-12-07,coinpack001,0.398,nrdl39pbnhkty38
2018-12-07,goldenspin,0.198,79wgdjjkahspelo
2018-12-12,specialpack1_0,0.398,4hsuemew8kr1p9i
2018-12-12,specialpack1_3,0.798,yxss3avmqy2vejc
2018-12-12,coinpack004,3.998,6ifsw4s3d7lvghi
2018-12-13,specialpack2_0,0.998,clr4iao18ej3d9s
2018-12-13,specialpack1_0,0.398,219p4sufv6rhah6
2018-12-10,scratcherspack1,0.398,j0jh5oxbqtih1dc
2018-12-13,goldenspin,0.198,b9mdi7rl7g3hnpz
2018-12-10,specialpack1_0,0.398,8g9v18ynugpyn13
2018-12-13,coinpack001,0.398,wlksofp0mgpg9b6
2018-12-08,coinpack001,0.398,7lumzfy2uipxkam
2018-12-12,goldenspin,0.198,tr9of7z1bxnlb0s
2018-12-12,specialpack2_0,0.998,077pm764o14qfws
2018-12-12,goldenspin,0.198,740ufrr2krthpso
2018-12-10,specialpack4_0,NA,ezc4a05c05q1m1a
2018-12-07,specialpack1_3,0.798,joxn8vn4wvj304z
2018-12-10,coinpack001,0.398,1sxbt6gi3b2s20y
2018-12-07,specialpack,0.198,2urfnq8sco70my2
2018-12-07,specialpack12_0,2.998,4kjt7fnq500cgkp
2018-12-09,coinpack001,0.398,sv0kpfzddjl6kn6
2018-12-11,specialpack,0.198,ktutgy4ian5abn8
2018-12-11,coinpack001,0.398,yquqw4uny6zijqe
2018-12-08,coinpack002,0.998,rezjttlsoh6jone
2018-12-07,specialpack4_0,1.398,btm5dzsux6b6oer
2018-12-13,goldenspin,0.198,pln54ylkyau2hug
2018-12-10,specialpack10_0,2.598,9cq7zhtrj0xkd6c
2018-12-10,specialpack1_2,0.598,cmhbe1poj14un92
2018-12-09,poolcash001,0.398,l8tqz3mg4ie55h1
2018-12-09,specialpack12_0,2.998,9uxe9i9argv09qy
2018-12-12,goldenspin,0.198,rtb45lfw3bylzwj
2018-12-11,specialpack1_2,0.598,wboeq2exy1u4qhl
2018-12-08,coinpack001,0.398,wbjqszpbs7iaxik
2018-12-08,specialpack1_0,0.398,zew1hx9d312mhz4
2018-12-10,goldenspin,0.198,vvwbihox1a6rgcx
2018-12-09,coinpack001,0.398,71tvufj9wvd3yyt
2018-12-07,coinpack001,0.398,203jrqs6n55g9va
2018-12-12,poolcash004,3.998,q1gwtv6hzif5dey
2018-12-08,specialpack4_0,1.398,ocwx1xlkzc09olm
2018-12-12,goldenspin,0.198,bye3mrbunsui1b9
2018-12-09,goldenspin,0.198,81impox6z296ub2
2018-12-11,scratcherspack1,0.398,slsxpxg4kzqr2ty
2018-12-07,specialpack1_0,0.398,4c2kkjb709hfclc
2018-12-13,specialpack1_2,0.598,r1eylqdecuf9anb
2018-12-11,goldenspin,0.198,7k1fn7aw8nm4sbm
2018-12-11,specialpack1_3,0.798,9sqihgltkfxwb6j
2018-12-12,specialpack1_0,0.398,fzu5vje2r65ejbx
2018-12-08,specialpack4_0,1.398,5ac139gty14f70x
2018-12-10,specialpack1_0,0.398,13v2i3hxoc93p9p
2018-12-11,goldenspin,0.198,z4vhvj374abln5a
2018-12-12,specialpack9_0,1.998,vjp09vnxeohmh94
2018-12-13,specialpack2_0,0.998,q77w60e85ynlug7
2018-12-09,specialpack1_0,0.398,0pai81y57f517aj
2018-12-08,scratcherspack1,0.398,wpojcwc1ehauk5j
2018-12-09,poolcash002,0.998,8zwcjszbis3t513
2018-12-12,specialpack1_3,0.798,3ufjrb6830cd2r1
2018-12-13,goldenspin,0.198,ljgny468u6ygqfb
2018-12-09,goldenspin,0.198,g7k9v40a921kmp8
2018-12-10,specialpack2_0,0.998,f6romcijb766myx
2018-12-12,specialpack2_0,0.998,xtza3wh9cazqvso
2018-12-07,specialpack9_0,1.998,3dtu09t4325wqaf
2018-12-09,coinpack001,0.398,vcyi6wnb0n9plxn
2018-12-13,goldenspin,0.198,jcvao1vlodueoc9
2018-12-08,specialpack9_0,1.998,v1kmwpj3jtia8zj
2018-12-08,coinpack001,0.398,bonwvwremyscl4w
2018-12-12,poolcash003,1.998,8qq7mgphzwuhell
2018-12-11,specialpack12_0,2.998,dho4n0xwpal5a5o
2018-12-08,specialpack1_2,0.598,3ejcpyt2yegcf3b
2018-12-10,specialpack1_3,0.798,n8hi3xgjnlqs5f0
2018-12-12,specialpack5_0,1.598,befgt33ro2ohglg
2018-12-12,goldenspin,0.198,uozwtlbybu5vjn4
2018-12-13,coinpack001,0.398,x2j9u6xwvng1wpy
2018-12-08,goldenspin,0.198,vw2h11w48nhv5k0
2018-12-10,specialpack2_0,0.998,zoavjc987hitizo
2018-12-07,goldenspin,0.198,yfqrtgzwqjg3sfp
2018-12-11,specialpack1_3,0.798,jrmtu5bjxyqb7gr
2018-12-13,poolcash002,0.998,bztei2np9iwbzg0
2018-12-11,coinpack001,0.398,6778frgevns83j5
2018-12-12,poolcash002,0.998,p8o5zg2l0wlxfn0
2018-12-12,specialpack1_0,0.398,n1d6ktvg2l59o4l
2018-12-13,coinpack001,0.398,p9az56hg2b6ash3
2018-12-08,specialpack4_0,1.398,tgljovgslj5kj1w
2018-12-10,specialpack1_0,0.398,2ajg97da8xhc9gp
2018-12-10,coinpack001,0.398,dnjdv451nv4sbbp
2018-12-13,goldenspin,0.198,dzi54uaf4euyguy
2018-12-13,goldenspin,0.198,n6elo5qyut0v5h5
2018-12-10,goldenspin,0.198,l7c2au0liumbysy
2018-12-13,coinpack002,0.998,1q4fnjp8s2hrzez
2018-12-10,goldenspin,0.198,kxedxgpjnr073uk
2018-12-11,goldenspin,0.198,m7jw57rc4erpyg3
2018-12-08,specialpack1_3,0.798,c41gnnmg3o1hlcx
2018-12-11,goldenspin,0.198,54efxzlqyyqcr85
2018-12-09,coinpack001,0.398,4cfn3syclq4bije
2018-12-13,specialpack9_0,1.998,remqxxwwrg7ks6g
2018-12-13,poolcash001,0.398,mstxo9kypvbix0e
2018-12-12,specialpack4_0,1.398,xzbx3pjoc99rp5j
2018-12-12,poolcash003,1.998,dkyxxk7bhnw4yfk
2018-12-11,specialpack1_0,0.398,i334c22plj2e28y
2018-12-13,poolcash004,3.998,ryki9md4v7110lv
2018-12-13,specialpack1_0,0.398,x31pzxug4j9yj27
2018-12-10,coinpack001,0.398,b3v7x9lhof0bcn0
2018-12-07,specialpack1_0,0.398,2wjgwchh5m0qq6j
2018-12-07,coinpack001,0.398,wyfapcbogydhprg
2018-12-08,poolcash001,0.398,6fi4ryzusuhf3q5
2018-12-12,scratcherspack1,0.398,ocdz2ld7k1mfyw3
2018-12-13,goldenspin,0.198,cl4cnqq8v26nvdn
2018-12-13,specialpack,0.198,m8ny0tcuf6ce4vt
2018-12-12,specialpack1_0,0.398,j6lmrj0w4owm5b5
2018-12-11,specialpack1_3,0.798,0qt29e5t2k644uj
2018-12-13,scratcherspack1,0.398,3s33npzcg2um01p
2018-12-07,poolcash001,0.398,o74taqf4eu6t785
2018-12-13,specialpack1_0,0.398,64oq4z2893z1x8j
2018-12-13,goldenspin,0.198,4qy4nyvcfi585lo
2018-12-10,specialpack2_0,0.998,4vbcwu3s0g1p4tn
2018-12-07,coinpack001,0.398,rdnp03myvr0wrvb
2018-12-11,specialpack1_3,0.798,vxqj475uj8likjc
2018-12-08,specialpack,0.198,m4ufum1sc2m0z1n
2018-12-09,goldenspin,0.198,yl9dipgglr9tnqk
2018-12-08,specialpack3_0,1.198,sxjnvmzkm21e5ia
2018-12-08,specialpack12_0,2.998,lr1l1qw73jvnfia
2018-12-10,specialpack1_3,0.798,kav0jm8ynziorjk
2018-12-13,goldenspin,0.198,yk7esy8f3b1cfe2
2018-12-12,coinpack001,0.398,6ztc1ats185s1wx
2018-12-13,goldenspin,0.198,z71es6ulxnes2w8
2018-12-13,poolcash001,0.398,be38c2258qwlprn
2018-12-10,specialpack1_3,0.798,2epjvt74lvbar99
2018-12-07,specialpack1_2,0.598,c9pdbz9wly0r0yb
2018-12-08,coinpack001,0.398,epm8m8dijtqh5ug
2018-12-11,goldenspin,0.198,dbf3wth2m30q43d
2018-12-11,specialpack1_3,0.798,uu5pjqyvnkbvf5q
2018-12-11,goldenspin,0.198,brheovi7byob0z3
2018-12-12,monthlypremiummembership01,3.998,49fll814x47ms3c
2018-12-12,coinpack001,0.398,2ul28c0vw83d4xf
2018-12-13,specialpack1_3,0.798,6x0t1e8l4fnd8fd
2018-12-13,specialpack1_0,0.398,5popuazgcomk3hg
2018-12-11,specialpack9_0,1.998,wcgiw2fjhq2ykpe
2018-12-09,specialpack4_0,1.398,qdr4yimfdc82qwm
2018-12-11,specialpack1_0,0.398,tdhxe9vepct19bk
2018-12-10,specialpack1_3,0.798,ur4f413cvpd1jzi
2018-12-08,coinpack002,0.998,euqnk7d8qdvx7rr
2018-12-12,goldenspin,0.198,137plha6mt1x06q
2018-12-11,specialpack1_0,0.398,sv3ryezkpdqg05k
2018-12-13,specialpack1_0,0.398,emvdnr09kp7hsb9
2018-12-09,goldenspin,0.198,j4m1qdyt5k2yk28
2018-12-09,goldenspin,0.198,ufcq2os0809ar0y
2018-12-11,coinpack004,3.998,odc2c5etug75nzk
2018-12-10,goldenspin,0.198,furnnj9xw6tpcbu
2018-12-12,goldenspin,0.198,rts9utwgw3qeqmc
2018-12-10,specialpack9_0,1.998,j91cera4sjyz7cc
2018-12-12,goldenspin,0.198,lipceziqp4irphr
2018-12-09,poolcash001,0.398,3jyec5r11mp5kzn
2018-12-07,specialpack1_2,0.598,wjn6m7a6svo15ac
2018-12-12,specialpack2_0,0.998,cs3rup51p172kgc
2018-12-10,poolcash003,1.998,og1ipjwae6oyuzk
2018-12-08,specialpack2_0,0.998,pe6d7u9flih9dzv
2018-12-10,specialpack1_3,0.798,w7jh474pv8k66rb
2018-12-13,goldenspin,0.198,bl97ttt1mk7cuvp
2018-12-13,coinpack001,0.398,2rak3gfk8o5qfj1
2018-12-08,specialpack1_0,0.398,2421a57oddlan1e
2018-12-11,specialpack4_0,1.398,boyd9egyaec52ov
2018-12-12,specialpack1_3,0.798,ojf7dwoofnrqhpo
2018-12-13,poolcash001,0.398,sg34t1pm806ifqf
2018-12-09,specialpack19_0,3.998,909p9w9heigsy2m
2018-12-12,specialpack1_0,0.398,9un33a43yf5mglo
2018-12-12,coinpack001,0.398,6oy3jelabcf5oxz
2018-12-09,specialpack12_0,2.998,tcgeqcno3cm2stl
